gene_ids,Malignant,MG/Mp,ILC/gdT,CD4,Oligodendrocytes,Treg,CD8,DC,etc.,Neutrophils
ENSG00000269386,0.07862634,0.006654002,0.011137045,0.01141833,0.11918463,0.02153292,0.0033063106,0.05709851,0.012885447,0.033562597
ENSG00000185236,0.58814025,0.12608476,0.12373674,0.14241178,0.44364724,0.184182,0.115156546,0.09047895,0.04577919,0.14567713
ENSG00000099785,0.15356894,0.13349327,0.037731793,0.075439446,0.14773344,0.06942518,0.06319837,0.2256796,0.062133458,0.20656843
ENSG00000268931,0.0035693673,0.0032436918,0.0054170797,0.0015945652,0.0041369763,0.02082321,0.0024829034,0.026885916,0.015599956,0.043476734
ENSG00000099783,0.83694917,0.5783164,0.55585176,0.5895294,0.6800086,0.5624707,0.5605124,0.41710806,0.3217235,0.89393544
ENSG00000133246,0.0039712237,0.06772135,0.014612515,0.001917536,0.0055424296,0.035000734,0.010858032,0.24419901,0.013234865,0.30471924
ENSG00000133250,0.080917135,0.0075787194,0.028257433,0.0073785787,0.04597786,0.105769366,0.0071569514,0.035251882,0.015845168,0.023108587
ENSG00000142347,0.0068953014,0.41492888,0.29927436,0.10852394,0.017699279,0.22542097,0.2445906,0.699451,0.09042166,1.030307
ENSG00000142303,0.061292615,0.030975038,0.05260209,0.004441694,0.0017328132,0.024533227,0.008089055,0.0797677,0.045192484,0.010904995
ENSG00000267986,0.01126789,0.0020317095,0.009096162,0.0023967777,0.0013144896,0.0701484,0.0029100107,0.03630153,0.038023204,0.023810538
ENSG00000167785,0.15777308,0.016014928,0.020723829,0.012001223,0.017798608,0.03438478,0.02153741,0.029405046,0.013662253,0.014556644
ENSG00000170948,0.22008677,0.012601021,0.40776756,0.15664218,0.13948628,0.7578216,0.31107873,0.60537475,0.6624258,0.48964852
ENSG00000170923,0.37287125,0.07535228,0.44002798,0.42455637,0.31752503,0.5106767,0.41028357,0.6584968,0.5259027,0.58808655
ENSG00000130803,0.09128856,0.032081254,0.04302577,0.03133454,0.05098489,0.035156343,0.04193709,0.040550936,0.044850644,0.02399183
ENSG00000188000,0.119421855,0.002636684,0.16471301,0.0154669685,0.010851617,0.29528487,0.04241964,0.56120133,0.31137994,0.23685855
ENSG00000267510,0.04246317,0.0015903848,0.055941764,0.0036446212,0.0021968703,0.2674545,0.009538077,0.27828157,0.17422584,0.12244246
ENSG00000196110,0.089184515,0.024575584,0.017204631,0.061206304,0.021088444,0.047304086,0.04365667,0.056919537,0.03316619,0.026681554
ENSG00000188321,0.1494761,0.028672883,0.04553621,0.04094142,0.050522204,0.0770537,0.039429653,0.039918773,0.031572554,0.013241608
ENSG00000270011,0.10037956,0.00062026386,0.0050062714,0.0020320152,0.0021256835,0.02103306,0.0019435112,0.013722012,0.013407487,0.00919649
ENSG00000188629,0.4406855,0.21177979,0.55861723,1.0562031,0.3973219,0.7097777,0.3580683,0.80868363,0.7489838,0.5793139
ENSG00000174652,0.08793725,0.035232775,0.06831114,0.05802341,0.018701695,0.06262218,0.04841428,0.010951515,0.05895672,0.018528279
ENSG00000198028,0.43177962,0.10710327,0.8003158,0.273838,0.15987703,0.50484145,0.34644923,0.41161022,0.44170812,0.40027055
ENSG00000130818,0.26049465,0.035884578,0.06895615,0.048085183,0.07876071,0.06307432,0.046104524,0.05214262,0.03514467,0.039862372
ENSG00000278611,0.057310272,0.00086792384,0.013829243,0.0026416208,0.014289219,0.026723374,0.0039699725,0.012869284,0.015025886,0.008330244
ENSG00000197961,0.23861028,0.08336059,0.08816754,0.047333878,0.063739404,0.06174269,0.047163688,0.048806544,0.034620557,0.05325594
ENSG00000171469,0.1658439,0.032977372,0.031254243,0.027328126,0.031420767,0.07743541,0.024354866,0.09177859,0.042285338,0.02117817
ENSG00000171466,0.22555596,0.11432401,0.014250835,0.054892316,0.09978406,0.06740435,0.036701396,0.1140885,0.06037941,0.020178612
ENSG00000277587,0.010617313,0.010511544,0.017600408,0.0027090071,0.0018390127,0.1907569,0.0035210666,0.20565931,0.09643804,0.07913044
ENSG00000267612,0.59951603,0.11413846,0.5115604,0.3179053,0.45763233,0.5723864,0.2186711,0.544517,0.4337306,0.751611
ENSG00000196605,0.095895655,0.13980164,0.029302882,0.0103488155,0.016732184,0.03527696,0.015633222,0.3696866,0.040751144,0.027739424
ENSG00000127452,0.12203974,0.06181641,0.045526918,0.021621667,0.027239239,0.054224152,0.020953184,0.018489394,0.053958602,0.0356564
ENSG00000198258,3.351951,0.73525435,0.6620458,1.0314671,1.4581567,1.2729591,0.89565814,0.32124287,0.42965502,1.780905
ENSG00000267289,0.014824393,0.0012073191,0.03836712,0.003329383,0.01204656,0.2919993,0.00542876,0.17306893,0.082845785,0.06955073
ENSG00000127445,0.7211292,0.120981514,0.20794493,0.1777071,0.3980719,0.14467485,0.19078577,0.08543205,0.06237995,0.18883057
ENSG00000105088,0.14890286,0.020078871,0.021790653,0.005460812,0.0025736287,0.10035812,0.018642634,0.17544515,0.022611264,0.012816559
ENSG00000080573,0.067898124,0.0014411524,0.00568327,0.0028388242,0.0009804888,0.028689291,0.0020336958,0.01833193,0.01682269,0.011650769
ENSG00000130813,0.19982928,0.089365855,0.1583841,0.10020281,0.049381405,0.13279445,0.16286139,0.15454042,0.019762605,0.07227681
ENSG00000130812,0.38168845,0.011581303,0.36660567,0.12796713,0.04478553,0.6452105,0.4042904,0.692022,0.37588894,0.38185614
ENSG00000130810,0.07524767,0.037901655,0.04323688,0.046622712,0.025874488,0.042044308,0.04677815,0.019811496,0.012802034,0.013051586
ENSG00000244165,0.06595648,0.053204503,0.019101122,0.01252218,0.008098939,0.020663578,0.01451316,0.10123565,0.020518495,0.032478336
ENSG00000130811,0.82797575,0.44023046,1.0188866,0.67003626,0.33414087,0.6700964,0.59162515,0.16241987,0.31342292,1.1388395
ENSG00000130816,0.5665484,0.24150197,0.35475773,0.32296997,0.25098097,0.29967287,0.26881093,0.14688163,0.04951555,0.15216821
ENSG00000267534,0.052673727,0.009706715,0.009864591,0.016530422,0.0066454317,0.02765848,0.00470584,0.011266336,0.012340213,0.007589948
ENSG00000105364,0.49626353,0.080392346,0.051838737,0.05337807,0.1257038,0.15662868,0.046687234,0.039629012,0.116150424,0.13149238
ENSG00000266978,0.0053443005,0.0015947289,0.011231343,0.0019344251,0.002828241,0.029051736,0.003226151,0.03044225,0.018893925,0.021915706
ENSG00000090339,0.011630557,0.429722,0.12026532,0.038834415,0.045948155,0.07794756,0.04171205,0.17459483,0.109120585,0.6331335
ENSG00000267607,0.0038188407,0.0050714673,0.009618498,0.0018816995,0.0012008231,0.020675454,0.002018686,0.043960065,0.015129197,0.012519624
ENSG00000105371,0.0033438297,0.012663467,0.006935372,0.00300182,0.0027742265,0.01902705,0.0021716503,0.03190207,0.015110771,0.009343302
ENSG00000105376,0.022464953,0.0048569674,0.014306339,0.0025744769,0.0013885164,0.1600187,0.0036428485,0.13125554,0.046513192,0.04317914
ENSG00000220201,0.035190947,0.0056704967,0.02140921,0.0036414533,0.0024457416,0.16350198,0.005902459,0.11809839,0.065828376,0.0847377
ENSG00000167807,0.022367608,0.0009005473,0.0066877455,0.0017920469,0.006737982,0.024464924,0.0020746076,0.045884516,0.016452221,0.013968075
ENSG00000267673,0.07634384,0.014527428,0.010589927,0.0059924396,0.02420043,0.04880275,0.0023054339,0.020042196,0.023207067,0.009024254
ENSG00000161847,0.037181403,0.0057979235,0.007607915,0.007395504,0.0022365805,0.01914507,0.003628131,0.012409444,0.013120001,0.013931961
ENSG00000274425,0.0190723,0.0019971693,0.011005435,0.002265721,0.005569101,0.10550148,0.0029940086,0.054508895,0.04022723,0.03577828
ENSG00000076662,0.014755224,0.025568314,0.4574589,0.4658188,0.0023746265,0.5438353,0.3027302,0.017538574,0.09169171,0.49276838
ENSG00000105397,0.086865634,0.07934213,0.06080161,0.041003074,0.046664845,0.046164397,0.03917792,0.06289886,0.06346818,0.10283012
ENSG00000105401,0.7471661,0.62616456,0.49862236,0.61066103,0.29031086,0.7347093,0.47881097,0.2759373,0.2166579,1.1966093
ENSG00000065989,0.07145304,0.20864005,0.3754713,0.18032843,0.0083904695,0.35569462,0.13265477,0.1456364,0.12295154,0.56980914
ENSG00000079999,0.24361856,0.03958024,0.011928556,0.013128913,0.22299768,0.0756732,0.01790797,0.02249145,0.021726947,0.056341577
ENSG00000180739,0.0060074874,0.001724628,0.19228739,0.0101064965,0.22070567,0.020587083,0.016064564,0.020661244,0.01416317,0.008468789
ENSG00000130734,0.105299026,0.015471837,0.046481293,0.033654578,0.035392556,0.019438673,0.04697547,0.0290352,0.01936906,0.05807575
ENSG00000129347,0.15408741,0.047918443,0.035083223,0.074663155,0.094271995,0.049968682,0.08009959,0.05201807,0.025262136,0.057356432
ENSG00000129355,0.06455037,0.023441158,0.16094553,0.18622649,0.14725122,0.05929194,0.1036094,0.030692596,0.11284232,0.39920557
ENSG00000129354,0.659436,0.05725131,0.6424311,0.3686993,0.17491795,0.7887488,0.22046863,0.7519698,0.53426397,0.62310296
ENSG00000129353,0.18283474,0.093591705,0.11643608,0.0626934,0.14946845,0.08030282,0.06187171,0.1946156,0.06536614,0.061849505
ENSG00000267100,0.30233374,0.15141499,0.373812,0.34089833,0.3719407,0.41047338,0.2250105,0.16148059,0.10153697,0.26661727
ENSG00000129351,1.4593412,0.4251567,0.36176834,0.38531673,0.4503621,0.34081516,0.36257622,0.36222413,0.2344119,0.62725824
ENSG00000213339,0.32145974,0.04520159,0.062354773,0.05531434,0.12293539,0.089033164,0.021439163,0.031663753,0.014861261,0.012033531
ENSG00000079805,0.2508679,0.33859813,0.30715182,0.17851216,0.47109464,0.0792041,0.16339226,0.46765336,0.085827015,0.5039106
ENSG00000099203,0.17851868,0.041326072,0.07793227,0.02233881,0.10315047,0.04728684,0.03271701,0.035366736,0.02052455,0.05281788
ENSG00000214212,0.00394406,0.07080042,0.005336788,0.0016684381,0.004446441,0.030585188,0.028716123,0.062298425,0.014084891,0.7622285
ENSG00000142453,0.13066465,0.03475928,0.01793653,0.010591089,0.035536435,0.03709896,0.008679682,0.040606927,0.025165962,0.05171286
ENSG00000130733,0.119800895,0.04120018,0.03779477,0.03592712,0.054773312,0.04644594,0.020002969,0.037932947,0.021310182,0.05067442
ENSG00000142444,0.14933026,0.042594347,0.058432557,0.047647834,0.07432152,0.080282204,0.033380974,0.039633535,0.044615883,0.09382239
ENSG00000127616,0.7474729,0.11727139,0.052241314,0.07563381,0.19171588,0.071277075,0.09834954,0.17403606,0.05393767,0.27704042
ENSG00000130164,0.15458553,0.02281155,0.035028405,0.060112808,0.18103781,0.12861586,0.06856678,0.059664026,0.08224587,0.26326713
ENSG00000161888,0.0900009,0.00780583,0.103390224,0.005338075,0.002719985,0.53082645,0.011812216,0.35761824,0.3920754,0.28873047
ENSG00000197256,0.14416695,0.021931741,0.019095566,0.004577633,0.018989656,0.028707065,0.0034387961,0.061882712,0.015401079,0.010769651
ENSG00000130158,0.120743915,0.01181943,0.0075464044,0.0025945406,0.0027132388,0.025072308,0.0032961438,0.034576,0.015429426,0.013631929
ENSG00000267082,0.020055084,0.0012695822,0.0059652706,0.0017926116,0.0038573274,0.031210802,0.002210912,0.01924329,0.018473389,0.014624649
ENSG00000130167,0.40263012,0.02340515,0.34578907,0.16739976,0.045122,0.78231084,0.19771346,0.43033776,0.40238494,0.44245735
ENSG00000105514,0.03612658,0.009750981,0.02876632,0.0047028773,0.0070762527,0.051345468,0.008862301,0.05740145,0.016583415,0.15717371
ENSG00000105518,0.39374754,0.10736079,0.06445137,0.023473926,0.29171157,0.11242567,0.035143267,0.034535643,0.021032713,0.4343384
ENSG00000183401,0.05463452,0.043781947,0.019785563,0.019570138,0.12675628,0.10223223,0.022177193,0.049814112,0.017982516,0.14606349
ENSG00000105520,0.10882209,0.008187324,0.010299907,0.0035722419,0.031742685,0.02073533,0.005040149,0.012711798,0.01175872,0.13082933
ENSG00000267277,0.03933491,0.0022460336,0.049183164,0.00809946,0.004040008,0.3606773,0.012218235,0.26327905,0.15780386,0.17956805
ENSG00000173928,0.019609239,0.027680017,0.014539733,0.023465872,0.014472728,0.020871127,0.021617567,0.061078325,0.030612957,0.026783794
ENSG00000187266,0.025128528,0.059851065,0.03263526,0.03877239,0.0076690037,0.066000074,0.032254245,0.06966904,0.01595706,0.08031199
ENSG00000205517,0.0108534675,0.04309043,0.007849111,0.0016909768,0.0024846452,0.017727451,0.0019899511,0.0717058,0.012606139,0.008813628
ENSG00000198003,0.012602586,0.038483426,0.005963736,0.0017820636,0.0023055286,0.02462484,0.0036214183,0.018377732,0.040237248,0.07677614
ENSG00000130175,0.40203002,0.1744651,0.19873174,0.14401414,1.039274,0.26076454,0.11081028,0.17587766,0.041348632,0.4204425
ENSG00000196361,0.67855805,0.0009366242,0.00625273,0.0023555818,1.3427839,0.115010925,0.00394327,0.13510843,0.027210547,0.02335905
ENSG00000161914,0.03885825,0.0015475159,0.0067591146,0.008287584,0.020188233,0.019863091,0.0041302964,0.012049392,0.012618453,0.014927715
ENSG00000130159,0.16540751,0.014107709,0.021978231,0.029902186,0.0811364,0.1316148,0.018460602,0.03526374,0.016449602,0.0748917
ENSG00000130165,0.2955252,0.05565626,0.049492102,0.14937894,0.11189595,0.151136,0.10129175,0.040055983,0.024423297,0.21551123
ENSG00000198551,0.07383836,0.023371698,0.031028925,0.011717484,0.024762006,0.053879827,0.009499505,0.020164577,0.035808764,0.019435024
ENSG00000102575,0.007255642,0.025501039,0.049708735,0.0675911,0.0018860647,0.47094673,0.04749047,0.018254954,0.059820317,0.06765798
ENSG00000197332,0.075239725,0.0016482564,0.054406263,0.003670107,0.0032416685,0.34351054,0.0064251414,0.35229424,0.19674763,0.12864229
ENSG00000197933,0.09620779,0.0134625975,0.0109754335,0.0050514867,0.009114299,0.025632419,0.0061320723,0.014309752,0.024958009,0.009221265
ENSG00000197044,0.14897951,0.013342806,0.01699619,0.009299909,0.015396086,0.05506299,0.0061497795,0.0604397,0.02855411,0.011821206
ENSG00000177599,0.031182798,0.001261149,0.005193058,0.0018352383,0.0063217557,0.022237029,0.0040435335,0.0348767,0.013779656,0.008681379
ENSG00000171295,0.09044082,0.026993359,0.027135277,0.0135606285,0.027554667,0.032240305,0.012695939,0.07569183,0.022420695,0.03362083
ENSG00000171291,0.3647049,0.030725664,0.023588527,0.031478424,0.10078915,0.045433868,0.023179919,0.07147246,0.04876353,0.02827451
ENSG00000198429,0.10973892,0.021327334,0.0089265155,0.0060670213,0.012434138,0.028855264,0.0020166829,0.12691137,0.013418332,0.01564617
ENSG00000196757,0.05368051,0.02203504,0.034010846,0.021329997,0.0043218206,0.045078818,0.008780672,0.15831208,0.044486005,0.033777088
ENSG00000267179,0.009949856,0.0009979486,0.009698788,0.002041015,0.0020050586,0.03606127,0.0027070758,0.036515165,0.019050017,0.013136545
ENSG00000197054,0.015849756,0.0066264477,0.0431485,0.005389388,0.008052923,0.43115112,0.005569294,0.20593798,0.15281923,0.10011292
ENSG00000197647,0.04819267,0.009069205,0.008543737,0.0106770275,0.008170748,0.025430618,0.0028083164,0.043924794,0.014657418,0.010175115
ENSG00000257355,0.45785818,0.01695944,0.5293629,0.1190746,0.08240413,0.72205704,0.18571824,0.52406174,1.0842798,0.6158084
ENSG00000257446,0.46908674,0.01252001,0.35605842,0.19598669,0.074181676,0.723305,0.18146181,0.9257758,0.3803342,0.4368503
ENSG00000223547,0.16669825,0.090920374,0.16757616,0.023336772,0.11571991,0.036596324,0.028780913,0.04022679,0.09714529,0.13471627
ENSG00000214189,0.035321675,0.009577856,0.009987597,0.004906293,0.005420943,0.026396861,0.0038623416,0.0791453,0.025572257,0.012827625
ENSG00000132010,0.020381348,0.007000524,0.017869748,0.0058843354,0.0016303393,0.18802267,0.008382898,0.18871452,0.0700308,0.04907051
ENSG00000213297,0.643331,0.06786138,0.5094834,0.42857003,0.25276166,0.7339954,0.5840287,0.795266,0.47137943,0.45892808
ENSG00000257591,0.06072281,0.0026181708,0.0052498765,0.0018083813,0.011636446,0.017326783,0.004484363,0.01969863,0.012243621,0.009356248
ENSG00000196646,0.18170914,0.07900491,0.058735482,0.060123783,0.0550876,0.0445304,0.037875924,0.131759,0.04118491,0.029912923
ENSG00000197857,0.20795143,0.058873553,0.063950874,0.099613085,0.08489832,0.06430042,0.05188662,0.13276136,0.036634948,0.0837406
ENSG00000188868,0.035098724,0.0030572978,0.018929353,0.022472009,0.017221363,0.050921194,0.0066433777,0.042480752,0.01667021,0.011342332
ENSG00000198342,0.068058796,0.011811485,0.012217723,0.0023895614,0.0020995361,0.020512857,0.002812127,0.0135598155,0.013958545,0.008231038
ENSG00000268744,0.009558271,0.0032056684,0.005410036,0.00269784,0.009220879,0.03351668,0.0028705942,0.011527452,0.016141921,0.008885653
ENSG00000196466,0.040605973,0.005068325,0.024706023,0.0036362,0.022635208,0.09167962,0.020963464,0.053367224,0.084721275,0.03772833
ENSG00000268870,0.024118783,0.0008457074,0.007060301,0.0018402343,0.0017434399,0.023785364,0.0021438368,0.029675156,0.01516057,0.008837599
ENSG00000180855,0.025455711,0.0017474749,0.013154425,0.0033125624,0.0050631114,0.17521559,0.004491109,0.08659566,0.075567394,0.034975816
ENSG00000269755,0.06065455,0.0009357999,0.011557319,0.002418843,0.0017070142,0.16619399,0.004804011,0.10644549,0.04914793,0.03783814
ENSG00000234848,0.47862428,0.042817365,0.5300227,0.19544569,0.14564016,0.6906813,0.1667322,0.3834581,0.49032032,0.44660044
ENSG00000242852,0.015563135,0.0019078274,0.01071222,0.0036037685,0.0056564296,0.07995511,0.004348164,0.059555702,0.035404485,0.020769142
ENSG00000196826,0.012946026,0.0008194158,0.0066293236,0.0029261438,0.0018203338,0.05285073,0.0026543462,0.029375358,0.022544896,0.02272287
ENSG00000249709,0.028227016,0.002936164,0.0110512115,0.0067168004,0.0022946456,0.03495874,0.016850531,0.011557584,0.013755368,0.01632412
ENSG00000269693,0.009521468,0.0010682374,0.0072635557,0.0018774172,0.002420524,0.024086868,0.002718684,0.05730407,0.016898533,0.011441836
ENSG00000230310,0.39146185,0.13953127,0.37749398,0.34805664,0.31394306,0.79878867,0.4522053,0.73474866,0.60520923,0.49656793
ENSG00000188033,0.048599206,0.020407448,0.018206764,0.02431694,0.019097118,0.030094732,0.023764309,0.17353323,0.03394294,0.045009255
ENSG00000173875,0.5219317,0.25130093,0.17593677,0.28739032,0.1532843,0.21419817,0.2607266,0.5489541,0.2230284,0.18518518
ENSG00000269242,0.18318918,0.0064186105,0.30593225,0.03282398,0.011160879,0.6773176,0.042224072,0.38574374,0.44329247,0.3456865
ENSG00000104774,0.020266287,0.07935013,0.014808928,0.02171088,0.009579169,0.022344511,0.0069847167,0.0855691,0.0145072965,0.035532504
ENSG00000123154,0.04866716,0.010660524,0.017399814,0.021878945,0.06927724,0.043065526,0.044256065,0.029892553,0.012445715,0.027053231
ENSG00000105583,1.2956758,0.3902819,0.46494216,0.3133771,0.6789368,0.3503016,0.35541356,0.16385059,0.21703453,0.96444654
ENSG00000095059,0.3558347,0.062013958,0.085880786,0.11582859,0.30515116,0.1582816,0.1277667,0.07205124,0.025046518,0.26609346
ENSG00000268945,0.4413078,0.011699979,0.40700492,0.11877804,0.04489692,0.7352732,0.15759045,0.65617865,0.5661297,0.71408606
ENSG00000132004,0.06488181,0.0010089852,0.0045515853,0.0058611124,0.008757937,0.019961474,0.003591624,0.013023868,0.03792624,0.008863433
ENSG00000105576,0.24339549,0.040280014,0.03998962,0.023997033,0.1256439,0.033022653,0.025144406,0.057589144,0.014062225,0.03402533
ENSG00000123144,1.3778982,0.64698523,0.9314624,0.9192556,0.7116393,1.1937758,0.85554576,0.34283516,0.37063292,1.3233043
ENSG00000198356,0.42070135,0.063858286,0.05966412,0.0930978,0.22561702,0.13141139,0.060115922,0.028315607,0.031897794,0.16090965
ENSG00000095066,0.36310947,0.09384486,0.053781107,0.0834036,0.057354968,0.050351072,0.045771934,0.16165917,0.02648057,0.08067782
ENSG00000267212,0.00644188,0.00350452,0.015473496,0.0040143724,0.0016362993,0.0760281,0.004126431,0.06290601,0.04801297,0.035958495
ENSG00000171223,2.9643743,5.7665114,5.1353407,7.126504,7.2696314,4.946085,6.203879,2.6610935,3.0733347,4.814841
ENSG00000167815,2.9473681,0.14272738,0.23323323,0.5182443,0.6652252,0.6125995,0.3148333,0.059050843,0.09860176,0.16933459
ENSG00000267062,0.10330083,0.0030776006,0.21217267,0.023680868,0.008042623,0.63387114,0.030989084,0.6122764,0.5595936,0.3172635
